"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_英語","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","設置位置","緯度","経度","高度の種別","高度の値","男性トイレ総数","男性トイレ数（小便器）","男性トイレ数（和式）","男性トイレ数（洋式）","女性トイレ総数","女性トイレ数（和式）","女性トイレ数（洋式）","男女共用トイレ総数","男女共用トイレ数（和式）","男女共用トイレ数（洋式）","バリアフリートイレ数","車椅子使用者用トイレ有無","乳幼児用設備設置トイレ有無","オストメイト設置トイレ有無","利用開始時間","利用終了時間","利用可能時間特記事項","画像","画像_ライセンス","備考"
"131083","131083C00124","江東区","江東区立亀戸九丁目公衆便所","コウトウクリツカメイドキュウチョウメコウエンナイコウシュウベンジョ","Public_toilet_Kameido9_KotoCity","131083","","東京都江東区亀戸9-15-1","東京都","江東区","亀戸9丁目","15-1","","亀戸浅間公園内","35.695984","139.844043","","","1","1","0","0","1","1","0","0","0","0","1","有","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00125","江東区","江東区立亀戸九丁目公園内公衆便所","コウトウクリツカメイドキュウチョウメコウシュウベンジョ","Public_toilet_in_Kameido9-Park_KotoCity","131083","","東京都江東区亀戸9-20-4","東京都","江東区","亀戸9丁目","20-4","","亀戸九丁目公園内","35.698294","139.842712","","","2","2","0","0","0","0","0","0","0","0","1","有","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00126","江東区","江東区立亀戸九丁目緑道公園内公衆便所","コウトウクリツカメイドキュウチョウメリョクドウコウエンナイコウシュウベンジョ","Public_toilet_in_Kameid9ryokudou-Park_KotoCity","131083","","東京都江東区亀戸9-33-30","東京都","江東区","亀戸9丁目","33-30","","亀戸九丁目緑道公園内","35.700248","139.841511","","","2","2","0","0","0","0","0","1","1","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00127","江東区","江東区立亀戸運動公園内公衆便所","コウトウクリツカメイドウンドウコウエンナイコウシュウベンジョ","Public_toilet_in_Kameidoundo-Park_KotoCity","131083","","東京都江東区亀戸9-37-23","東京都","江東区","亀戸9丁目","37-23","","亀戸運動公園内","35.699068","139.837938","","","3","3","0","0","0","0","0","1","1","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00128","江東区","江東区立釜屋堀公衆便所","コウトウクリツカマヤボリコウシュウベンジョ","Public_toilet_Kamayabori_KotoCity","131083","","東京都江東区大島1-2-26","東京都","江東区","大島1丁目","2-26","","釜屋堀公園内","35.686540","139.820818","","","1","1","0","0","1","1","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00129","江東区","江東区立大島一丁目公園内公衆便所","コウトウクリツオオジマイチチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Ojima1-Park_KotoCity","131083","","東京都江東区大島1-34-8","東京都","江東区","大島1丁目","34-8","","大島一丁目公園内","35.688177","139.825825","","","1","1","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00130","江東区","江東区立大島二丁目公園内公衆便所","コウトウクリツオオジマニチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Ojima2-Park_KotoCity","131083","","東京都江東区大島2-11-7","東京都","江東区","大島2丁目","11-7","","大島二丁目公園内","35.691555","139.823239","","","1","1","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00131","江東区","江東区立大島防災公園内公衆便所","コウトウクリツオオジマボウサイコウエンナイコウシュウベンジョ","Public_toilet_in_OjimaBousai-Park_KotoCity","131083","","東京都江東区大島2-27-19","東京都","江東区","大島2丁目","27-19","","大島防災公園内","35.691874","139.824114","","","1","1","0","1","1","0","1","0","0","0","1","有","無","有","00:00:00","23:59:00","","","",""
"131083","131083C00132","江東区","江東区立五の橋際公衆便所","コウトウクリツゴノハシギワコウシュウベンジョ","Public_toilet_at_Gonohashi-Bridge_KotoCity","131083","","東京都江東区大島2-31-1","東京都","江東区","大島2丁目","31-1","","五の橋南西詰め","35.693385","139.825818","","","1","1","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00133","江東区","江東区立大島緑道公園内公衆便所","コウトウクリツオオジマリョクドウコウエンナイコウシュウベンジョ","Public_toilet_in_Ojimaryokudou-Park_KotoCity","131083","","東京都江東区大島3-22-1先","東京都","江東区","大島3丁目","22-1 先","","大島緑道公園内","35.692107","139.828604","","","1","1","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00134","江東区","江東区立大島三丁目公衆便所","コウトウクリツオオジマサンチョウメコウシュウベンジョ","Public_toilet_Ojima3_KotoCity","131083","","東京都江東区大島3-31-15","東京都","江東区","大島3丁目","31-15","","江東区立大島三丁目公衆便所","35.689582","139.831241","","","1","1","0","1","0","0","0","1","1","0","0","有","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00135","江東区","江東区立進開橋際公衆便所","コウトウクリツシンカイバシギワコウシュウベンジョ","Public_toilet_at_Shinkai-Bridge_KotoCity","131083","","東京都江東区大島4-1-25先","東京都","江東区","大島4丁目","1-25 先","","江東区立進開橋際公衆便所","35.685774","139.826810","","","1","1","0","0","0","0","0","0","0","0","1","有","無","有","00:00:00","23:59:00","","","",""
"131083","131083C00136","江東区","江東区立大島四丁目公園内公衆便所","コウトウクリツオオジマヨンチョウメダイニコウエンナイコウシュウベンジョ","Public_toilet_in_Ojima4-Park_KotoCity","131083","","東京都江東区大島4-17-9","東京都","江東区","大島4丁目","17-9","","江東区立大島四丁目公園内公衆便所","35.688024","139.831958","","","1","1","0","0","1","0","1","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00137","江東区","江東区立大島四丁目第二公園内公衆便所","コウトウクリツオオジマヨンチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Ojima4dai2-Park_KotoCity","131083","","東京都江東区大島4-21-11","東京都","江東区","大島4丁目","21-11","","江東区立大島四丁目第二公園内公衆便所","35.686483","139.832287","","","2","2","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00138","江東区","江東区立大島五丁目児童遊園内公衆便所","コウトウクリツオオジマゴチョウメジドウユウエンナイコウシュウベンジョ","Public_toilet_in_Ojima5-ChildPlaySpace_KotoCity","131083","","東京都江東区大島5-17-6","東京都","江東区","大島5丁目","17-6","","江東区立大島五丁目児童遊園内公衆便所","35.688181","139.834303","","","1","1","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00139","江東区","江東区立大島五丁目公園内公衆便所","コウトウクリツオオジマゴチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Ojima5-Park_KotoCity","131083","","東京都江東区大島5-27-16","東京都","江東区","大島5丁目","27-16","","江東区立大島五丁目公園内公衆便所","35.686588","139.836098","","","2","2","0","0","1","0","1","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00140","江東区","江東区立竪川河川敷公園内公衆便所","コウトウクリツタテカワカセンジキコウエンナイコウシュウベンジョ","Public_toilet_in_Tatekawakasenjiki-Park_KotoCity","131083","","東京都江東区大島6-2-3","東京都","江東区","大島6丁目","2-3","","江東区立竪川河川敷公園内公衆便所","35.693807","139.833616","","","1","1","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00141","江東区","江東区立大島六丁目第二児童遊園内公衆便所","コウトウクリツオオジマロクチョウメダイニジドウユウエンナイコウシュウベンジョ","Public_toilet_in_Ojima6dai2-ChildPlaySpace_KotoCity","131083","","東京都江東区大島6-15-5","東京都","江東区","大島6丁目","15-5","","江東区立大島六丁目第二児童遊園内公衆便所","35.691058","139.835549","","","1","1","0","0","1","1","0","0","0","0","0","有","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00142","江東区","江東区立大島七丁目公園内公衆便所","コウトウクリツオオジマナナチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Ojima7-Park_KotoCity","131083","","東京都江東区大島7-27-17","東京都","江東区","大島7丁目","27-17","","江東区立大島七丁目公園内公衆便所","35.692762","139.840567","","","2","1","0","1","1","0","1","0","0","0","1","有","有","無","00:00:00","23:59:00","","","",""
"131083","131083C00143","江東区","江東区立大島八丁目公園内公衆便所","コウトウクリツオオジマハチチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Ojima8-Park_KotoCity","131083","","東京都江東区大島8-11-7","東京都","江東区","大島8丁目","11-7","","江東区立大島八丁目公園内公衆便所","35.687694","139.839093","","","2","2","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00144","江東区","江東区立大島八丁目第二公園内公衆便所","コウトウクリツオオジマハチチョウメダイニコウエンナイコウシュウベンジョ","Public_toilet_in_Ojima8dai2-Park_KotoCity","131083","","東京都江東区大島8-21-25","東京都","江東区","大島8丁目","21-25","","江東区立大島八丁目第二公園内公衆便所","35.688823","139.840298","","","1","1","0","0","1","1","0","0","0","0","0","有","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00145","江東区","江東区立東大島駅前公衆便所","コウトウクリツヒガシオオジマエキマエコウシュウベンジョ","Public_toilet_in_front_of_Higashi-Ojima.Sta._KotoCity","131083","","東京都江東区大島9-3-13","東京都","江東区","大島9丁目","3-13","","江東区立東大島駅前公衆便所","35.690278","139.845487","","","3","2","1","0","1","1","0","0","0","0","1","無","有","無","00:00:00","23:59:00","","","",""
"131083","131083C00146","江東区","江東区立旧中川・川の駅公衆便所","コウトウクリツキュウナカガワ・カワノエキコウシュウベンジョ","Public_toilet_Kyu-nakagawa-river-station_KotoCity","131083","","東京都江東区大島9-10ー","東京都","江東区","大島9丁目","10 ー","","江東区立旧中川・川の駅公衆便所","35.687541","139.846619","","","3","2","0","1","2","0","1","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00147","江東区","江東区立北砂水上公園横公衆便所","コウトウクリツキタスナスイジョウコウエンヨココウシュウベンジョ","Public_toilet_in_Kitasunasuijyo-Park_KotoCity","131083","","東京都江東区北砂1-2ー先","東京都","江東区","北砂1丁目","2 ー先","","江東区立北砂水上公園横公衆便所","35.684938","139.821485","","","2","2","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00148","江東区","江東区立北砂第二公園内公衆便所","コウトウクリツキタスナダイニコウエンナイコウシュウベンジョ","Public_toilet_in_Kitasunadai2-Park_KotoCity","131083","","東京都江東区北砂1-3-25","東京都","江東区","北砂1丁目","3-25","","江東区立北砂第二公園内公衆便所","35.684479","139.823720","","","1","1","0","0","1","1","0","0","0","0","1","有","無","有","00:00:00","23:59:00","","","",""
"131083","131083C00149","江東区","江東区立北砂一丁目南公園内公衆便所","コウトウクリツキタスナイッチョウメミナミコウエンナイコウシュウベンジョ","Public_toilet_in_Kitasuna1minami-Park_KotoCity","131083","","東京都江東区北砂1-15-1","東京都","江東区","北砂1丁目","15-1","","江東区立北砂一丁目南公園内公衆便所","35.677818","139.825498","","","1","1","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00150","江東区","江東区立北砂二丁目公園内公衆便所","コウトウクリツキタスナニチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Kitasuna2-Park_KotoCity","131083","","東京都江東区北砂2-9-14","東京都","江東区","北砂2丁目","9-14","","江東区立北砂二丁目公園内公衆便所","35.679141","139.826251","","","1","1","0","0","1","1","1","0","0","0","1","有","無","有","00:00:00","23:59:00","","","",""
"131083","131083C00151","江東区","江東区立砂町中央公園内公衆便所","コウトウクリツスナマチチュウオウコウエンナイコウシュウベンジョ","Public_toilet_in_Sunamachichuo-Park_KotoCity","131083","","東京都江東区北砂4-20-24","東京都","江東区","北砂4丁目","20-24","","江東区立砂町中央公園内公衆便所","35.676681","139.831798","","","2","2","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00152","江東区","江東区立亀高児童遊園内公衆便所","コウトウクリツカメタカジドウユウエンナイコウシュウベンジョ","Public_toilet_in_Kametka-ChildPlaySpace_KotoCity","131083","","東京都江東区北砂4-22-30","東京都","江東区","北砂4丁目","22-30","","江東区立亀高児童遊園内公衆便所","35.678225","139.831787","","","1","1","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00153","江東区","江東区立北砂公園内公衆便所","コウトウクリツキタスナコウエンナイコウシュウベンジョ","Public_toilet_in_Kitasuna-Park_KotoCity","131083","","東京都江東区北砂5-1-2","東京都","江東区","北砂5丁目","1-2","","江東区立北砂公園内公衆便所","35.679901","139.831390","","","2","2","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00154","江東区","江東区立北砂五丁目公衆便所","コウトウクリツキタスナゴチョウメコウシュウベンジョ","Public_toilet_Kitasuna5_KotoCity","131083","","東京都江東区北砂5-20-13","東京都","江東区","北砂5丁目","20-13","","江東区立北砂五丁目公衆便所","35.683989","139.832205","","","1","1","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00155","江東区","江東区立小名木川防災公園内公衆便所","コウトウクリツオナギカワボウサイコウエンナイコウシュウベンジョ","Public_toilet_in_Onagigawabousai-Park_KotoCity","131083","","東京都江東区北砂5-21-5","東京都","江東区","北砂5丁目","21-5","","江東区立小名木川防災公園内公衆便所","35.682931","139.830850","","","1","1","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00156","江東区","江東区立丸八児童遊園内公衆便所","コウトウクリツマルハチジドウユウエンナイコウシュウベンジョ","Public_toilet_in_Maruhachi-ChildPlaySpace_KotoCity","131083","","東京都江東区北砂6-16-12","東京都","江東区","北砂6丁目","16-12","","江東区立丸八児童遊園内公衆便所","35.685356","139.837616","","","2","2","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00157","江東区","江東区立北砂六丁目公衆便所","コウトウクリツキタスナロクチョウメコウシュウベンジョ","Public_toilet_Kitasuna6_KotoCity","131083","","東京都江東区北砂6-20-19","東京都","江東区","北砂6丁目","20-19","","江東区立北砂六丁目公衆便所","35.684453","139.838939","","","2","2","0","0","0","0","0","1","1","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00158","江東区","江東区立亀高公園内公衆便所","コウトウクリツカメタカコウエンナイコウシュウベンジョ","Public_toilet_in_Kametaka-Park_KotoCity","131083","","東京都江東区北砂6-26-8","東京都","江東区","北砂6丁目","26-8","","江東区立亀高公園内公衆便所","35.681439","139.838582","","","1","1","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00159","江東区","江東区立仙台堀川親水公園内公衆便所","コウトウクリツセンダイホリカワシンスイコウエンナイコウシュウベンジョ","Public_toilet_in_Sendaiborigawa-Park_KotoCity","131083","","東京都江東区北砂7-6ー先","東京都","江東区","北砂7丁目","6 ー先","","江東区立仙台堀川親水公園内公衆便所","35.680177","139.838710","","","3","2","0","1","2","0","2","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00160","江東区","江東区立東砂一丁目公園内公衆便所","コウトウクリツヒガシスナイッチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Higashisuna1-Park_KotoCity","131083","","東京都江東区東砂1-2-13","東京都","江東区","東砂1丁目","2-13","","江東区立東砂一丁目公園内公衆便所","35.683747","139.839701","","","2","2","0","1","1","0","1","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00161","江東区","江東区立東砂二丁目公衆便所","コウトウクリツヒガシスナニチョウメコウシュウベンジョ","Public_toilet_Higashisuna2_KotoCity","131083","","東京都江東区東砂2-13-50","東京都","江東区","東砂2丁目","13-50","","江東区立東砂二丁目公衆便所","35.684798","139.843850","","","1","1","0","0","1","1","0","1","0","1","1","有","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00162","江東区","江東区立東砂三丁目公園内公衆便所","コウトウクリツヒガシスナサンチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Higashisuna3-Park_KotoCity","131083","","東京都江東区東砂3-16-8","東京都","江東区","東砂3丁目","16-8","","江東区立東砂三丁目公園内公衆便所","35.682255","139.841234","","","1","1","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00163","江東区","江東区立東砂三丁目第二公園内公衆便所","コウトウクリツヒガシスナサンチョウメダイニコウエンナイコウシュウベンジョ","Public_toilet_in_Higashisuna3dai2-Park_KotoCity","131083","","東京都江東区東砂3-17-17","東京都","江東区","東砂3丁目","17-17","","江東区立東砂三丁目第二公園内公衆便所","35.681432","139.842340","","","2","2","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00164","江東区","江東区立城東公園内公衆便所","コウトウクリツジョウトウコウエンナイコウシュウベンジョ","Public_toilet_in_Jyoto-Park_KotoCity","131083","","東京都江東区東砂4-20-20","東京都","江東区","東砂4丁目","20-20","","江東区立城東公園内公衆便所","35.678888","139.839406","","","3","2","0","1","2","1","1","0","0","0","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00165","江東区","江東区立東砂六丁目公園内公衆便所","コウトウクリツヒガシスナロクチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Higashisuna6-Park_KotoCity","131083","","東京都江東区東砂6-19-8","東京都","江東区","東砂6丁目","19-8","","江東区立東砂六丁目公園内公衆便所","35.674454","139.841228","","","1","1","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00166","江東区","江東区立舟入川公衆便所","コウトウクリツフナイリガワコウエンナイコウシュウベンジョ","Public_toilet_Funairigawa_KotoCity","131083","","東京都江東区東砂7-12-4","東京都","江東区","東砂7丁目","12-4","","江東区立舟入川公衆便所","35.672738","139.840693","","","1","1","0","0","1","0","1","0","0","0","0","有","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00167","江東区","江東区立砂町公園内公衆便所","コウトウクリツスナマチコウエンナイコウシュウベンジョ","Public_toilet_in_Sunamachi-Park_KotoCity","131083","","東京都江東区東砂7-15-3","東京都","江東区","東砂7丁目","15-3","","江東区立砂町公園内公衆便所","35.674175","139.839864","","","1","1","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00168","江東区","江東区立境川橋際公衆便所","コウトウクリツサカイガワバシギワコウシュウベンジョ","Public_toilet_at_Sakaigawa-Bridge_KotoCity","131083","","東京都江東区東砂7-18-10","東京都","江東区","東砂7丁目","18-10","","江東区立境川橋際公衆便所","35.675472","139.836590","","","4","2","1","1","2","1","1","0","0","0","0","有","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00169","江東区","江東区立ボート場内公衆便所","コウトウクリツボートジョウナイコウシュウベンジョ","Public_toilet_in_BoatYard_KotoCity","131083","","東京都江東区南砂1-1ー先","東京都","江東区","南砂1丁目","1 ー先","","江東区立ボート場内公衆便所","35.676897","139.820207","","","2","2","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00170","江東区","江東区立南砂一丁目公園内公衆便所","コウトウクリツミナミスナイッチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Minamisuna1-Park_KotoCity","131083","","東京都江東区南砂1-1-5","東京都","江東区","南砂1丁目","1-5","","江東区立南砂一丁目公園内公衆便所","35.676760","139.821079","","","1","1","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00171","江東区","江東区立南砂一丁目第二公園内公衆便所","コウトウクリツミナミスナイッチョウメダイニコウエンナイコウシュウベンジョ","Public_toilet_in_Minamisuna1dai2-Park_KotoCity","131083","","東京都江東区南砂1-3-18","東京都","江東区","南砂1丁目","3-18","","江東区立南砂一丁目第二公園内公衆便所","35.678795","139.821827","","","1","1","0","0","0","0","0","0","0","0","1","有","無","有","00:00:00","23:59:00","","","",""
"131083","131083C00172","江東区","江東区立松島橋際公衆便所","コウトウクリツマツシマバシギワコウシュウベンジョ","Public_toilet_at_Matsushima-Bridge_KotoCity","131083","","東京都江東区南砂1-21-12","東京都","江東区","南砂1丁目","21-12","","江東区立松島橋際公衆便所","35.676197","139.824398","","","1","2","0","0","0","0","0","1","1","0","0","有","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00173","江東区","江東区立南砂緑道公園内公衆便所","コウトウクリツミナミスナリョクドウコウエンナイコウシュウベンジョ","Public_toilet_in_Minamisunaryokudou-Park_KotoCity","131083","","東京都江東区南砂2-13-5先","東京都","江東区","南砂2丁目","13-5 先","","江東区立南砂緑道公園内公衆便所","35.674134","139.820990","","","1","1","0","0","1","1","0","0","0","0","1","有","無","有","00:00:00","23:59:00","","","",""
"131083","131083C00174","江東区","江東区立南砂緑道公園第二公衆便所","コウトウクリツミナミスナリョクドウコウエンダイニコウシュウベンジョ","Public_toilet_in_Minamisunaryokudou-Park_KotoCity","131083","","東京都江東区南砂2-23-9","東京都","江東区","南砂2丁目","23-9","","江東区立南砂緑道公園第二公衆便所","35.673476","139.825008","","","2","2","0","0","0","1","0","0","0","0","1","有","無","有","00:00:00","23:59:00","","","",""
"131083","131083C00175","江東区","江東区立南砂二丁目公園内公衆便所","コウトウクリツミナミスナニチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Minamisuna2-Park_KotoCity","131083","","東京都江東区南砂2-24-4","東京都","江東区","南砂2丁目","24-4","","江東区立南砂二丁目公園内公衆便所","35.674727","139.824944","","","1","1","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00176","江東区","江東区立弾正橋際公衆便所","コウトウクリツダンジョウバシギワコウシュウベンジョ","Public_toilet_at_Danjo-Bridge_KotoCity","131083","","東京都江東区南砂2-33-1","東京都","江東区","南砂2丁目","33-1","","江東区立弾正橋際公衆便所","35.675314","139.826701","","","2","2","0","0","1","1","0","0","0","0","1","有","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00177","江東区","江東区立日曹橋公園内公衆便所","コウトウクリツニッソウバシコウエンナイコウシュウベンジョ","Public_toilet_in_Nissobashi-Park_KotoCity","131083","","東京都江東区南砂3-1-1","東京都","江東区","南砂3丁目","1-1","","江東区立日曹橋公園内公衆便所","35.669872","139.827948","","","1","1","0","0","0","0","0","1","1","0","0","有","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00178","江東区","江東区立南砂三丁目公園内公衆便所","コウトウクリツミナミスナサンチョウエコウエンナイコウシュウベンジョ","Public_toilet_in_Minamisuna3-Park_KotoCity","131083","","東京都江東区南砂3-14-21","東京都","江東区","南砂3丁目","14-21","","江東区立南砂三丁目公園内公衆便所","35.669695","139.833396","","","3","2","1","0","2","1","1","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00179","江東区","江東区立南砂三丁目公園内第二公衆便所","コウトウクリツミナミスナサンチョウメナイダイニコウシュウベンジョ","Public_toilet_in_Minamisuna3-Park_KotoCity","131083","","東京都江東区南砂3-14-21","東京都","江東区","南砂3丁目","14-21","","江東区立南砂三丁目公園内第二公衆便所","35.670968","139.833031","","","2","2","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00180","江東区","江東区立南砂四丁目西公園内公衆便所","コウトウクリツミナミスナヨンチョウメニシコウエンナイコウシュウベンジョ","Public_toilet_in_Minamisuna4nishi-Park_KotoCity","131083","","東京都江東区南砂4-3-21","東京都","江東区","南砂4丁目","3-21","","江東区立南砂四丁目西公園内公衆便所","35.673945","139.827527","","","1","1","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00181","江東区","江東区立南砂四丁目公園内公衆便所","コウトウクリツミナミスナヨンチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Minamisuna4-Park_KotoCity","131083","","東京都江東区南砂4-4-5","東京都","江東区","南砂4丁目","4-5","","江東区立南砂四丁目公園内公衆便所","35.674232","139.829909","","","1","1","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00182","江東区","江東区立砂町橋公園内公衆便所","コウトウクリツスナマチバシコウエンナイコウシュウベンジョ","Public_toilet_in_Sunamachi-Bridge-Park_KotoCity","131083","","東京都江東区南砂4-12-1","東京都","江東区","南砂4丁目","12-1","","江東区立砂町橋公園内公衆便所","35.673601","139.832677","","","1","1","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00183","江東区","江東区立境川公園内公衆便所","コウトウクリツサカイガワコウエンナイコウシュウベンジョ","Public_toilet_in_Sakaigawa-Park_KotoCity","131083","","東京都江東区南砂5-6-1","東京都","江東区","南砂5丁目","6-1","","江東区立境川公園内公衆便所","35.676296","139.828364","","","1","1","0","0","0","0","0","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00184","江東区","江東区立金森公園内公衆便所","コウトウクリツカナモリコウエンナイコウシュウベンジョ","Public_toilet_in_Kanamori-Park_KotoCity","131083","","東京都江東区南砂5-19-13","東京都","江東区","南砂5丁目","19-13","","江東区立金森公園内公衆便所","35.674811","139.832402","","","1","1","0","0","0","0","0","0","0","0","1","有","無","有","00:00:00","23:59:00","","","",""
"131083","131083C00185","江東区","江東区立南砂六丁目公園内公衆便所","コウトウクリツミナミスナロクチョウメコウエンナイコウシュウベンジョ","Public_toilet_in_Minamisuna6-Park_KotoCity","131083","","東京都江東区南砂6-5-7","東京都","江東区","南砂6丁目","5-7","","江東区立南砂六丁目公園内公衆便所","35.673277","139.834263","","","2","2","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00186","江東区","江東区立八幡公衆便所","コウトウクリツハチマンコウシュウベンジョ","Public_toilet_Hachiman_KotoCity","131083","","東京都江東区南砂7-14-16","東京都","江東区","南砂7丁目","14-16","","江東区立八幡公衆便所","35.668774","139.837856","","","2","2","0","0","0","0","0","1","0","1","0","無","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00187","江東区","江東区立新砂あゆみ公園内公衆便所","コウトウクリツシンスナアユミコウエンナイコウシュウベンジョ","Public_toilet_in_Shinsunaayumi-Park_KotoCity","131083","","東京都江東区新砂3-3-6","東京都","江東区","新砂3丁目","3-6","","江東区立新砂あゆみ公園内公衆便所","35.668139","139.832039","","","3","2","0","1","2","0","2","0","0","0","1","有","有","有","00:00:00","23:59:00","","","",""
"131083","131083C00188","江東区","江東区立新砂のぞみ公園内公衆便所","コウトウクリツシンスナノゾミコウエンナイコウシュウベンジョ","Public_toilet_in_Shinsunanozomi-Park_KotoCity","131083","","東京都江東区新砂3-3-47","東京都","江東区","新砂3丁目","3-47","","江東区立新砂のぞみ公園内公衆便所","35.666717","139.830660","","","2","1","1","0","1","1","0","0","0","0","0","有","無","無","00:00:00","23:59:00","","","",""
"131083","131083C00189","江東区","江東区立新砂めぐみ公園内公衆便所","コウトウクリツシンスナメグミコウエンナイコウシュウベンジョ","Public_toilet_in_Shinsunamegumi-Park_KotoCity","131083","","東京都江東区新砂3-4-1","東京都","江東区","新砂3丁目","4-1","","江東区立新砂めぐみ公園内公衆便所","35.666333","139.837874","","","1","1","0","0","1","1","0","0","0","0","0","有","無","無","00:00:00","23:59:00","","","",""
