データセットID,データセットタイトル,データセット説明,タグ, タグ（読み）,ライセンス,組織,事業説明等のページ,データ所管部署,データセット作成日時,データセット最終更新日時,更新頻度,カテゴリ（分類）,データタイトル,データURL,データ説明,形式,サイズ,並び順,データ作成日時,データ最終更新日時
t131105d0000000020,がん検診,がん検診の実績,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/kurashi/hoken_eisei/shinryo/index.html,健康推進部健康推進課,2021/11/04 09:59:30,2021/12/13 13:46:58,1年,医療・福祉,子宮がん検診,https://data.bodik.jp/dataset/f19ea001-4a25-4b0a-9c29-e166372f4ad0/resource/71918859-13ec-4abf-8f3d-8b19270f2ec0/download/131105_cancer_shikyugan.csv,子宮がん検診の実績,CSV,1KB,6,2021/08/11 10:02:00,2021/08/28 17:41:00
t131105d0000000021,地域密着型介護サービス事業所,目黒区が指定した地域密着型介護サービス事業所の一覧,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/kurashi/kaigo/kaigoriyoannai/kyufu/service/index.html,健康福祉部介護保険課,2021/11/04 09:59:31,2021/12/13 13:45:38,随時,医療・福祉,地域密着型介護サービス事業所,https://data.bodik.jp/dataset/4d32f8f5-93d4-41d9-896e-db3b35582711/resource/07080f46-5435-4668-af7e-fe241b98be19/download/131105_community_based_long_term_care_service_0ffices.csv,,CSV,15KB,0,2021/08/21 11:00:00,2021/08/21 11:00:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化, 町丁別・年齢別・男女別人口および町丁別世帯数　2015年4月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/476a32a2-176c-4447-84bf-5718c04dc785/download/131105_population_20150401.csv,,CSV,19KB,0,2021/08/13 21:24:00,2021/08/13 21:24:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化, 町丁別・年齢別・男女別人口および町丁別世帯数　2015年5月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/5c0fac3b-0d07-4e63-b173-a3d3cf3f1cde/download/131105_population_20150501.csv,,CSV,19KB,1,2021/08/13 21:25:00,2021/08/13 21:25:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化, 町丁別・年齢別・男女別人口および町丁別世帯数　2015年6月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/f31fb3bc-31de-484f-a2d3-6aa222073aba/download/131105_population_20150601.csv,,CSV,19KB,2,2021/08/13 21:25:00,2021/08/13 21:25:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化, 町丁別・年齢別・男女別人口および町丁別世帯数　2015年7月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/1c710ca2-eabf-408f-8dde-975e6133e940/download/131105_population_20150701.csv,,CSV,19KB,3,2021/08/13 21:26:00,2021/08/13 21:26:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化, 町丁別・年齢別・男女別人口および町丁別世帯数　2015年8月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/e2fae646-00b2-4047-aac8-4ae4d8104ecd/download/131105_population_20150801.csv,,CSV,19KB,4,2021/08/13 21:26:00,2021/08/13 21:26:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化, 町丁別・年齢別・男女別人口および町丁別世帯数　2015年9月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/232856e4-1e8a-43d1-a319-87b2cdc5e729/download/131105_population_20150901.csv,,CSV,19KB,5,2021/08/13 21:26:00,2021/08/13 21:26:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化, 町丁別・年齢別・男女別人口および町丁別世帯数　2015年10月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/04860770-bd85-452f-b88b-bbea5efe2fcf/download/131105_population_20151001.csv,,CSV,19KB,6,2021/08/13 21:26:00,2021/08/13 21:26:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化, 町丁別・年齢別・男女別人口および町丁別世帯数　2015年11月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/15610d1e-4b52-4bfd-959f-718cde626a89/download/131105_population_20151101.csv,,CSV,19KB,7,2021/08/13 21:27:00,2021/08/13 21:27:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化, 町丁別・年齢別・男女別人口および町丁別世帯数　2015年12月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/7de8f762-d1fe-4070-a602-118dfa555286/download/131105_population_20151201.csv,,CSV,19KB,8,2021/08/13 21:27:00,2021/08/13 21:27:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2016年1月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/31ea8a74-6cb4-4996-9f4c-95fae4729793/download/131105_population_20160101.csv,,CSV,19KB,9,2021/08/13 21:27:00,2021/08/13 21:27:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2016年2月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/004b0d1a-f38b-4293-9466-819da61631c6/download/131105_population_20160201.csv,,CSV,19KB,10,2021/08/13 21:28:00,2021/08/13 21:28:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2016年3月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/11415fdd-8829-4cd1-8190-539d176dec04/download/131105_population_20160301.csv,,CSV,19KB,11,2021/08/13 21:28:00,2021/08/13 21:28:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2016年4月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/98a61039-2368-410b-bbbe-19a42d59ad91/download/131105_population_20160401.csv,,CSV,19KB,12,2021/08/13 21:28:00,2021/08/13 21:28:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2016年5月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/0e07ee78-8d34-446f-997e-e7b7f297aad7/download/131105_population_20160501.csv,,CSV,19KB,13,2021/08/13 21:29:00,2021/08/13 21:29:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2016年6月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/fc3bc3b8-b7cf-4305-801d-619701742afd/download/131105_population_20160601.csv,,CSV,19KB,14,2021/08/13 21:29:00,2021/08/13 21:29:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2016年7月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/c541d169-7f4b-4a95-be86-6a4b2f3c6b92/download/131105_population_20160701.csv,,CSV,19KB,15,2021/08/13 21:29:00,2021/08/13 21:29:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2016年8月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/49d77bd6-6888-4cc0-9b8f-ba546a8fc6af/download/131105_population_20160801.csv,,CSV,19KB,16,2021/08/13 21:30:00,2021/08/13 21:30:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2016年9月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/bd1a0d82-2378-4df7-8226-0fb74000be48/download/131105_population_20160901.csv,,CSV,19KB,17,2021/08/13 21:30:00,2021/08/13 21:30:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2016年10月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/0c35d81d-c2ea-49d7-bad5-9349216bf1fb/download/131105_population_20161001.csv,,CSV,19KB,18,2021/08/13 21:30:00,2021/08/13 21:30:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2016年11月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/439ce5c6-a512-4f1b-917c-99d18ab462f5/download/131105_population_20161101.csv,,CSV,19KB,19,2021/08/13 21:31:00,2021/08/13 21:31:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2016年12月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/945e859c-67b3-4920-abc6-ce122cc2c07d/download/131105_population_20161201.csv,,CSV,19KB,20,2021/08/13 21:31:00,2021/08/13 21:31:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2017年1月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/1b17e3f3-8195-4a06-ace3-2b959891055b/download/131105_population_20170101.csv,,CSV,19KB,21,2021/08/13 21:32:00,2021/08/13 21:32:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2017年2月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/ddf6f205-d468-4dba-a630-13a9622dddb9/download/131105_population_20170201.csv,,CSV,19KB,22,2021/08/13 21:32:00,2021/08/13 21:32:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2017年3月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/b38c9c64-a19f-450a-8a52-a85a550a84fe/download/131105_population_20170301.csv,,CSV,20KB,23,2021/08/13 21:32:00,2021/08/13 21:32:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2017年4月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/41b6456d-7824-482e-874e-b20964b5dab5/download/131105_population_20170401.csv,,CSV,20KB,24,2021/08/13 21:33:00,2021/08/13 21:33:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2017年5月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/c8b3ff02-a1d3-45ff-8c34-629b7517eb59/download/131105_population_20170501.csv,,CSV,20KB,25,2021/08/13 21:33:00,2021/08/13 21:33:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2017年6月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/2330f2fe-72fa-4ca2-baef-b39b4d78a836/download/131105_population_20170601.csv,,CSV,20KB,26,2021/08/13 21:33:00,2021/08/13 21:33:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2017年8月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/e49652c0-fac6-4456-96ea-60e7660f5c6f/download/131105_population_20170801.csv,,CSV,20KB,27,2021/08/13 21:34:00,2021/08/13 21:34:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2017年9月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/0e9d9a9a-d0ef-4a22-92e1-84bd7b18ee3c/download/131105_population_20170901.csv,,CSV,20KB,28,2021/08/13 21:34:00,2021/08/13 21:34:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2017年10月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/2cc3d60d-5252-45ca-b1ef-45b06895987c/download/131105_population_20171001.csv,,CSV,20KB,29,2021/08/13 21:34:00,2021/08/13 21:34:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2017年11月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/19ee28d3-9759-4d8f-936e-7dde35ba0ea4/download/131105_population_20171101.csv,,CSV,20KB,30,2021/08/13 21:35:00,2021/08/13 21:35:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2017年12月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/69cf4b2f-8c6a-4402-98b0-8d8c652fa6df/download/131105_population_20171201.csv,,CSV,20KB,31,2021/08/13 21:35:00,2021/08/13 21:35:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2018年1月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/976667f2-e991-4f5d-ab3b-f89313e5b1b2/download/131105_population_20180101.csv,,CSV,20KB,32,2021/08/13 21:36:00,2021/08/13 21:36:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2018年2月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/f73aa5a9-b9f3-481e-b08f-b948c1f56c59/download/131105_population_20180201.csv,,CSV,20KB,33,2021/08/13 21:36:00,2021/08/13 21:36:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2018年3月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/7cedd880-d384-4e7c-82ad-a7529fb5561e/download/131105_population_20180301.csv,,CSV,20KB,34,2021/08/13 21:36:00,2021/08/13 21:36:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2018年4月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/a9163107-70c9-4137-98e6-8dbee49eabe1/download/131105_population_20180401.csv,,CSV,20KB,35,2021/08/13 21:37:00,2021/08/13 21:37:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2018年5月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/7af87ef0-1bf6-4f4e-8061-4724a4d5d9d7/download/131105_population_20180501.csv,,CSV,20KB,36,2021/08/13 21:37:00,2021/08/13 21:37:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2018年6月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/5ac75b1b-ccff-48f0-abe7-bcf74bfa2494/download/131105_population_20180601.csv,,CSV,20KB,37,2021/08/13 21:38:00,2021/08/13 21:38:00
t131105d0000000022,町丁別・年齢別・男女別人口および町丁別世帯数　2015年度～2019年度,住民基本台帳,,,クリエイティブ・コモンズ 表示（CC BY）,目黒区,https://www.city.meguro.tokyo.jp/gyosei/tokei/tokei/jinko/index.html,区民生活部戸籍住民課,2021/11/04 09:59:31,2021/12/16 09:18:04,毎月,人口減少・少子高齢化,町丁別・年齢別・男女別人口および町丁別世帯数　2018年7月,https://data.bodik.jp/dataset/cd2fc293-63f2-47ff-9c49-48bf6ba5ff19/resource/ff8ff8a2-c0e0-4980-8339-287483a8dbfa/download/131105_population_20180701.csv,,CSV,20KB,38,2021/08/13 21:38:00,2021/08/13 21:38:00
